ROI,Subject,Effect, LocalizerSize,EffectSize
1,152_KAN_stories_13_PL2017,N, 37,0.787398
2,017_domspec_09_PL2017,S, 74,1.853369
2,017_domspec_09_PL2017,W, 74,1.200703
2,017_domspec_09_PL2017,N, 74,0.696500
2,019_KAN_langevents_08_PL2017,S, 74,0.831426
2,019_KAN_langevents_08_PL2017,W, 74,0.517769
2,019_KAN_langevents_08_PL2017,N, 74,0.208574
2,019_KAN_langmus_05_PL2017,S, 74,0.247037
2,019_KAN_langmus_05_PL2017,W, 74,-0.700180
2,019_KAN_langmus_05_PL2017,N, 74,-0.648998
2,019_KAN_domspec_03_PL2017,S, 74,0.569490
2,019_KAN_domspec_03_PL2017,W, 74,-0.095772
2,019_KAN_domspec_03_PL2017,N, 74,-0.270000
2,021_domspec_10_PL2017,S, 74,4.404305
2,021_domspec_10_PL2017,W, 74,4.419214
2,021_domspec_10_PL2017,N, 74,1.980314
2,023_langmus_07_PL2017,S, 74,1.441880
2,023_langmus_07_PL2017,W, 74,1.163299
2,023_langmus_07_PL2017,N, 74,0.061309
2,030_KAN_langstroopBL_11_PL2017,S, 74,3.332540
2,030_KAN_langstroopBL_11_PL2017,W, 74,2.811073
2,030_KAN_langstroopBL_11_PL2017,N, 74,1.048559
2,034_domspec_01_PL2017,S, 74,4.948969
2,034_domspec_01_PL2017,W, 74,4.363201
2,034_domspec_01_PL2017,N, 74,1.767202
2,035_domspec_04_PL2017,S, 74,0.404676
2,035_domspec_04_PL2017,W, 74,0.307955
2,035_domspec_04_PL2017,N, 74,0.007171
2,036_KAN_domspec_05_PL2017,S, 74,2.149053
2,036_KAN_domspec_05_PL2017,W, 74,2.041263
2,036_KAN_domspec_05_PL2017,N, 74,1.090155
2,037_domspec_06_PL2017,S, 74,1.686648
2,037_domspec_06_PL2017,W, 74,1.453682
2,037_domspec_06_PL2017,N, 74,0.425244
2,038_domspec_07_PL2017,S, 74,1.896860
2,038_domspec_07_PL2017,W, 74,0.855070
2,038_domspec_07_PL2017,N, 74,0.668564
2,039_domspec_08_PL2017,S, 74,2.508828
2,039_domspec_08_PL2017,W, 74,1.932869
2,039_domspec_08_PL2017,N, 74,1.141045
2,040_domspec_11_PL2017,S, 74,0.712635
2,040_domspec_11_PL2017,W, 74,0.617963
2,040_domspec_11_PL2017,N, 74,0.035200
2,040_KAN_langevents_01_PL2017,S, 74,2.332619
2,040_KAN_langevents_01_PL2017,W, 74,1.885360
2,040_KAN_langevents_01_PL2017,N, 74,1.379492
2,040_KAN_langstroop_05_PL2017,S, 74,0.387570
2,040_KAN_langstroop_05_PL2017,W, 74,0.140480
2,040_KAN_langstroop_05_PL2017,N, 74,-0.447620
2,041_KAN_domspec_12_PL2017,S, 74,0.636011
2,041_KAN_domspec_12_PL2017,W, 74,0.715359
2,041_KAN_domspec_12_PL2017,N, 74,0.459532
2,042_domspec_13_PL2017,S, 74,2.934594
2,042_domspec_13_PL2017,W, 74,1.311134
2,042_domspec_13_PL2017,N, 74,0.710046
2,043_langmus_01_PL2017,S, 74,0.618839
2,043_langmus_01_PL2017,W, 74,0.607764
2,043_langmus_01_PL2017,N, 74,0.173282
2,044_langmus_02_PL2017,S, 74,1.339323
2,044_langmus_02_PL2017,W, 74,0.821177
2,044_langmus_02_PL2017,N, 74,0.555746
2,045_langmus_06_PL2017,S, 74,2.903889
2,045_langmus_06_PL2017,W, 74,1.889694
2,045_langmus_06_PL2017,N, 74,1.785104
2,046_KAN_langmus_08_PL2017,S, 74,1.840001
2,046_KAN_langmus_08_PL2017,W, 74,1.139573
2,046_KAN_langmus_08_PL2017,N, 74,1.373853
2,046_KAN_langstroop_01_PL2017,S, 74,2.335708
2,046_KAN_langstroop_01_PL2017,W, 74,2.080836
2,046_KAN_langstroop_01_PL2017,N, 74,1.570125
2,047_KAN_syntax_12_PL2017,S, 74,2.086815
2,047_KAN_syntax_12_PL2017,W, 74,1.178300
2,047_KAN_syntax_12_PL2017,N, 74,-0.196696
2,047_langmus_09_PL2017,S, 74,2.208005
