ROI,Subject,Weight
5,108_KAN_domspec_19_PL2017,1.000000
5,109_KAN_lingviol_05_PL2017,1.000000
5,110_KAN_lingviol_07_PL2017,1.000000
5,111_KAN_lingviol_08_PL2017,1.000000
5,072_KAN_prod_02_PL2017,1.000000
5,072_KAN_syntshapes_11_PL2017,1.000000
5,112_KAN_stories_06_PL2017,1.000000
5,114_KAN_stories_08_PL2017,1.000000
5,118_KAN_syntshapes_03_PL2017,1.000000
5,119_KAN_syntshapes_04_PL2017,1.000000
5,123_KAN_syntshapes_06_PL2017,1.000000
5,130_KAN_syntshapes_10_PL2017,1.000000
5,131_KAN_syntshapes_12_PL2017,1.000000
5,146_KAN_stories_11_PL2017,1.000000
5,153_KAN_stories_14_PL2017,1.000000
5,157_KAN_events2_01_PL2017,1.000000
5,113_KAN_stories_07_PL2017,1.000000
5,116_KAN_langsyntaxshapes_01_PL2017,1.000000
5,117_KAN_langsyntaxshapes_02_PL2017,1.000000
5,126_KAN_langsyntaxshapes_07_PL2017,1.000000
5,129_KAN_langsyntaxshapes_09_PL2017,1.000000
5,132_KAN_langsyntaxshapes_13_PL2017,1.000000
5,122_KAN_langsyntaxshapes_05_PL2017,1.000000
5,127_KAN_langsyntaxshapes_08_PL2017,1.000000
5,127_KAN_prod_03_PL2017,1.000000
5,132_KAN_stories_10_PL2017,1.000000
5,145_KAN_stories_09_PL2017,1.000000
5,149_KAN_parametric_05_PL2017,1.000000
5,152_KAN_stories_13_PL2017,1.000000
6,017_domspec_09_PL2017,1.000000
6,019_KAN_langevents_08_PL2017,1.000000
6,019_KAN_langmus_05_PL2017,1.000000
6,019_KAN_domspec_03_PL2017,1.000000
6,021_domspec_10_PL2017,1.000000
6,023_langmus_07_PL2017,1.000000
6,030_KAN_langstroopBL_11_PL2017,1.000000
6,034_domspec_01_PL2017,1.000000
6,035_domspec_04_PL2017,1.000000
6,036_KAN_domspec_05_PL2017,1.000000
6,037_domspec_06_PL2017,1.000000
6,038_domspec_07_PL2017,1.000000
6,039_domspec_08_PL2017,1.000000
6,040_domspec_11_PL2017,1.000000
6,040_KAN_langevents_01_PL2017,1.000000
6,040_KAN_langstroop_05_PL2017,1.000000
6,041_KAN_domspec_12_PL2017,1.000000
6,042_domspec_13_PL2017,1.000000
6,043_langmus_01_PL2017,1.000000
6,044_langmus_02_PL2017,1.000000
6,045_langmus_06_PL2017,1.000000
6,046_KAN_langmus_08_PL2017,1.000000
6,046_KAN_langstroop_01_PL2017,1.000000
6,047_KAN_syntax_12_PL2017,1.000000
6,047_langmus_09_PL2017,1.000000
6,048_KAN_syntax_08_PL2017,1.000000
6,048_langmus_10_PL2017,1.000000
6,049_KAN_langmus_11_PL2017,1.000000
6,050_KAN_langmus_12_PL2017,1.000000
6,050_KAN_syntax_05_PL2017,1.000000
6,051_langmus_13_PL2017,1.000000
6,052_langmus_14_PL2017,1.000000
6,054_KAN_langstroop_02_PL2017,1.000000
6,056_KAN_langstroop_04_PL2017,1.000000
6,056_KAN_langevents_05_PL2017,1.000000
6,057_KAN_langevents_02_PL2017,1.000000
6,058_domspec_14_PL2017,1.000000
6,059_KAN_langevents_04_PL2017,1.000000
6,060_domspec_15_PL2017,1.000000
6,061_KAN_lingviol_02_PL2017,1.000000
6,061_KAN_stories_05_PL2017,1.000000
6,061_KAN_syntax_07_PL2017,1.000000
6,061_KAN_langstroopBL_05_PL2017,1.000000
6,062_KAN_langstroopBL_06_PL2017,1.000000
6,063_KAN_langstroopBL_07_PL2017,1.000000
6,064_KAN_langstroopBL_08_PL2017,1.000000
6,065_KAN_langstroopBL_09_PL2017,1.000000
6,066_KAN_langstroopBL_10_PL2017,1.000000
6,067_KAN_langevents_06_PL2017,1.000000
6,068_KAN_langevents_07_PL2017,1.000000
6,069_KAN_langevents_10_PL2017,1.000000
6,070_KAN_langevents_11_PL2017,1.000000
6,071_KAN_langstroopBL_12_PL2017,1.000000
6,072_KAN_langstroopBL_13_PL2017,1.000000
6,073_KAN_langstroopBL_14_PL2017,1.000000
6,074_KAN_langstroopBL_15_PL2017,1.000000
6,075_KAN_langmustask_01_PL2017,1.000000
6,076_KAN_langevents_16_PL2017,1.000000
6,076_KAN_langstroopBL_16_PL2017,1.000000
6,077_KAN_langmustask_02_PL2017,1.000000
6,078_KAN_langstroopBL_17_PL2017,1.000000
6,078_KAN_langevents_13_PL2017,1.000000
6,079_KAN_langstroopBL_18_PL2017,1.000000
6,080_KAN_langmustask_03_PL2017,1.000000
6,081_KAN_langstroopBL_19_PL2017,1.000000
6,082_KAN_langmustask_04_PL2017,1.000000
6,083_KAN_langstroopBL_20_PL2017,1.000000
6,084_KAN_syntax_02_PL2017,1.000000
6,084_KAN_langstroopBL_21_PL2017,1.000000
6,085_KAN_langstroopBL_22_PL2017,1.000000
6,085_KAN_stories_02_PL2017,1.000000
6,086_KAN_langstroopBL_23_PL2017,1.000000
6,087_KAN_langevents_12_PL2017,1.000000
6,088_KAN_stories_04_PL2017,1.000000
6,088_KAN_langevents_14_PL2017,1.000000
6,088_KAN_syntax_01_PL2017,1.000000
6,089_KAN_langevents_15_PL2017,1.000000
6,090_KAN_stories_01_PL2017,1.000000
6,092_KAN_syntax_03_PL2017,1.000000
6,095_KAN_syntax_04_PL2017,1.000000
6,096_KAN_syntax_06_PL2017,1.000000
6,097_KAN_syntax_09_PL2017,1.000000
6,098_KAN_stories_03_PL2017,1.000000
6,099_KAN_syntax_10_PL2017,1.000000
6,100_KAN_syntax_11_PL2017,1.000000
6,101_KAN_lingviol_09_PL2017,1.000000
6,101_KAN_syntax_13_PL2017,1.000000
6,103_KAN_lingviol_01_PL2017,1.000000
6,104_KAN_domspec_16_PL2017,1.000000
6,105_KAN_domspec_17_PL2017,1.000000
6,106_domspec_18_PL2017,1.000000
6,107_KAN_lingviol_04_PL2017,1.000000
6,108_KAN_domspec_19_PL2017,1.000000
6,109_KAN_lingviol_05_PL2017,1.000000
6,110_KAN_lingviol_07_PL2017,1.000000
6,111_KAN_lingviol_08_PL2017,1.000000
6,072_KAN_prod_02_PL2017,1.000000
6,072_KAN_syntshapes_11_PL2017,1.000000
6,112_KAN_stories_06_PL2017,1.000000
6,114_KAN_stories_08_PL2017,1.000000
6,118_KAN_syntshapes_03_PL2017,1.000000
6,119_KAN_syntshapes_04_PL2017,1.000000
6,123_KAN_syntshapes_06_PL2017,1.000000
6,130_KAN_syntshapes_10_PL2017,1.000000
6,131_KAN_syntshapes_12_PL2017,1.000000
6,146_KAN_stories_11_PL2017,1.000000
6,153_KAN_stories_14_PL2017,1.000000
6,157_KAN_events2_01_PL2017,1.000000
6,113_KAN_stories_07_PL2017,1.000000
6,116_KAN_langsyntaxshapes_01_PL2017,1.000000
6,117_KAN_langsyntaxshapes_02_PL2017,1.000000
6,126_KAN_langsyntaxshapes_07_PL2017,1.000000
6,129_KAN_langsyntaxshapes_09_PL2017,1.000000
6,132_KAN_langsyntaxshapes_13_PL2017,1.000000
6,122_KAN_langsyntaxshapes_05_PL2017,1.000000
6,127_KAN_langsyntaxshapes_08_PL2017,1.000000
6,127_KAN_prod_03_PL2017,1.000000
6,132_KAN_stories_10_PL2017,1.000000
6,145_KAN_stories_09_PL2017,1.000000
6,149_KAN_parametric_05_PL2017,1.000000
6,152_KAN_stories_13_PL2017,1.000000
7,017_domspec_09_PL2017,1.000000
7,019_KAN_langevents_08_PL2017,1.000000
7,019_KAN_langmus_05_PL2017,1.000000
7,019_KAN_domspec_03_PL2017,1.000000
7,021_domspec_10_PL2017,1.000000
7,023_langmus_07_PL2017,1.000000
7,030_KAN_langstroopBL_11_PL2017,1.000000
7,034_domspec_01_PL2017,1.000000
7,035_domspec_04_PL2017,1.000000
7,036_KAN_domspec_05_PL2017,1.000000
7,037_domspec_06_PL2017,1.000000
7,038_domspec_07_PL2017,1.000000
7,039_domspec_08_PL2017,1.000000
7,040_domspec_11_PL2017,1.000000
7,040_KAN_langevents_01_PL2017,1.000000
7,040_KAN_langstroop_05_PL2017,1.000000
7,041_KAN_domspec_12_PL2017,1.000000
7,042_domspec_13_PL2017,1.000000
7,043_langmus_01_PL2017,1.000000
7,044_langmus_02_PL2017,1.000000
7,045_langmus_06_PL2017,1.000000
7,046_KAN_langmus_08_PL2017,1.000000
7,046_KAN_langstroop_01_PL2017,1.000000
7,047_KAN_syntax_12_PL2017,1.000000
7,047_langmus_09_PL2017,1.000000
7,048_KAN_syntax_08_PL2017,1.000000
7,048_langmus_10_PL2017,1.000000
7,049_KAN_langmus_11_PL2017,1.000000
7,050_KAN_langmus_12_PL2017,1.000000
7,050_KAN_syntax_05_PL2017,1.000000
7,051_langmus_13_PL2017,1.000000
7,052_langmus_14_PL2017,1.000000
7,054_KAN_langstroop_02_PL2017,1.000000
7,056_KAN_langstroop_04_PL2017,1.000000
7,056_KAN_langevents_05_PL2017,1.000000
7,057_KAN_langevents_02_PL2017,1.000000
7,058_domspec_14_PL2017,1.000000
7,059_KAN_langevents_04_PL2017,1.000000
7,060_domspec_15_PL2017,1.000000
7,061_KAN_lingviol_02_PL2017,1.000000
7,061_KAN_stories_05_PL2017,1.000000
7,061_KAN_syntax_07_PL2017,1.000000
7,061_KAN_langstroopBL_05_PL2017,1.000000
7,062_KAN_langstroopBL_06_PL2017,1.000000
7,063_KAN_langstroopBL_07_PL2017,1.000000
7,064_KAN_langstroopBL_08_PL2017,1.000000
7,065_KAN_langstroopBL_09_PL2017,1.000000
7,066_KAN_langstroopBL_10_PL2017,1.000000
7,067_KAN_langevents_06_PL2017,1.000000
7,068_KAN_langevents_07_PL2017,1.000000
7,069_KAN_langevents_10_PL2017,1.000000
7,070_KAN_langevents_11_PL2017,1.000000
7,071_KAN_langstroopBL_12_PL2017,1.000000
7,072_KAN_langstroopBL_13_PL2017,1.000000
7,073_KAN_langstroopBL_14_PL2017,1.000000
7,074_KAN_langstroopBL_15_PL2017,1.000000
7,075_KAN_langmustask_01_PL2017,1.000000
7,076_KAN_langevents_16_PL2017,1.000000
7,076_KAN_langstroopBL_16_PL2017,1.000000
7,077_KAN_langmustask_02_PL2017,1.000000
7,078_KAN_langstroopBL_17_PL2017,1.000000
7,078_KAN_langevents_13_PL2017,1.000000
7,079_KAN_langstroopBL_18_PL2017,1.000000
7,080_KAN_langmustask_03_PL2017,1.000000
7,081_KAN_langstroopBL_19_PL2017,1.000000
7,082_KAN_langmustask_04_PL2017,1.000000
7,083_KAN_langstroopBL_20_PL2017,1.000000
7,084_KAN_syntax_02_PL2017,1.000000
7,084_KAN_langstroopBL_21_PL2017,1.000000
7,085_KAN_langstroopBL_22_PL2017,1.000000
7,085_KAN_stories_02_PL2017,1.000000
7,086_KAN_langstroopBL_23_PL2017,1.000000
7,087_KAN_langevents_12_PL2017,1.000000
7,088_KAN_stories_04_PL2017,1.000000
7,088_KAN_langevents_14_PL2017,1.000000
7,088_KAN_syntax_01_PL2017,1.000000
7,089_KAN_langevents_15_PL2017,1.000000
7,090_KAN_stories_01_PL2017,1.000000
7,092_KAN_syntax_03_PL2017,1.000000
7,095_KAN_syntax_04_PL2017,1.000000
7,096_KAN_syntax_06_PL2017,1.000000
7,097_KAN_syntax_09_PL2017,1.000000
7,098_KAN_stories_03_PL2017,1.000000
7,099_KAN_syntax_10_PL2017,1.000000
7,100_KAN_syntax_11_PL2017,1.000000
7,101_KAN_lingviol_09_PL2017,1.000000
7,101_KAN_syntax_13_PL2017,1.000000
7,103_KAN_lingviol_01_PL2017,1.000000
7,104_KAN_domspec_16_PL2017,1.000000
7,105_KAN_domspec_17_PL2017,1.000000
7,106_domspec_18_PL2017,1.000000
7,107_KAN_lingviol_04_PL2017,1.000000
7,108_KAN_domspec_19_PL2017,1.000000
7,109_KAN_lingviol_05_PL2017,1.000000
7,110_KAN_lingviol_07_PL2017,1.000000
7,111_KAN_lingviol_08_PL2017,1.000000
7,072_KAN_prod_02_PL2017,1.000000
7,072_KAN_syntshapes_11_PL2017,1.000000
7,112_KAN_stories_06_PL2017,1.000000
7,114_KAN_stories_08_PL2017,1.000000
7,118_KAN_syntshapes_03_PL2017,1.000000
7,119_KAN_syntshapes_04_PL2017,1.000000
7,123_KAN_syntshapes_06_PL2017,1.000000
7,130_KAN_syntshapes_10_PL2017,1.000000
7,131_KAN_syntshapes_12_PL2017,1.000000
7,146_KAN_stories_11_PL2017,1.000000
7,153_KAN_stories_14_PL2017,1.000000
7,157_KAN_events2_01_PL2017,1.000000
7,113_KAN_stories_07_PL2017,1.000000
7,116_KAN_langsyntaxshapes_01_PL2017,1.000000
7,117_KAN_langsyntaxshapes_02_PL2017,1.000000
7,126_KAN_langsyntaxshapes_07_PL2017,1.000000
7,129_KAN_langsyntaxshapes_09_PL2017,1.000000
7,132_KAN_langsyntaxshapes_13_PL2017,1.000000
7,122_KAN_langsyntaxshapes_05_PL2017,1.000000
7,127_KAN_langsyntaxshapes_08_PL2017,1.000000
7,127_KAN_prod_03_PL2017,1.000000
7,132_KAN_stories_10_PL2017,1.000000
7,145_KAN_stories_09_PL2017,1.000000
7,149_KAN_parametric_05_PL2017,1.000000
7,152_KAN_stories_13_PL2017,1.000000
8,017_domspec_09_PL2017,1.000000
8,019_KAN_langevents_08_PL2017,1.000000
8,019_KAN_langmus_05_PL2017,1.000000
8,019_KAN_domspec_03_PL2017,1.000000
8,021_domspec_10_PL2017,1.000000
8,023_langmus_07_PL2017,1.000000
8,030_KAN_langstroopBL_11_PL2017,1.000000
8,034_domspec_01_PL2017,1.000000
8,035_domspec_04_PL2017,1.000000
8,036_KAN_domspec_05_PL2017,1.000000
8,037_domspec_06_PL2017,1.000000
8,038_domspec_07_PL2017,1.000000
8,039_domspec_08_PL2017,1.000000
8,040_domspec_11_PL2017,1.000000
8,040_KAN_langevents_01_PL2017,1.000000
8,040_KAN_langstroop_05_PL2017,1.000000
8,041_KAN_domspec_12_PL2017,1.000000
8,042_domspec_13_PL2017,1.000000
8,043_langmus_01_PL2017,1.000000
8,044_langmus_02_PL2017,1.000000
8,045_langmus_06_PL2017,1.000000
8,046_KAN_langmus_08_PL2017,1.000000
8,046_KAN_langstroop_01_PL2017,1.000000
8,047_KAN_syntax_12_PL2017,1.000000
8,047_langmus_09_PL2017,1.000000
8,048_KAN_syntax_08_PL2017,1.000000
8,048_langmus_10_PL2017,1.000000
8,049_KAN_langmus_11_PL2017,1.000000
8,050_KAN_langmus_12_PL2017,1.000000
8,050_KAN_syntax_05_PL2017,1.000000
8,051_langmus_13_PL2017,1.000000
8,052_langmus_14_PL2017,1.000000
8,054_KAN_langstroop_02_PL2017,1.000000
8,056_KAN_langstroop_04_PL2017,1.000000
8,056_KAN_langevents_05_PL2017,1.000000
8,057_KAN_langevents_02_PL2017,1.000000
8,058_domspec_14_PL2017,1.000000
8,059_KAN_langevents_04_PL2017,1.000000
8,060_domspec_15_PL2017,1.000000
8,061_KAN_lingviol_02_PL2017,1.000000
8,061_KAN_stories_05_PL2017,1.000000
8,061_KAN_syntax_07_PL2017,1.000000
8,061_KAN_langstroopBL_05_PL2017,1.000000
8,062_KAN_langstroopBL_06_PL2017,1.000000
8,063_KAN_langstroopBL_07_PL2017,1.000000
8,064_KAN_langstroopBL_08_PL2017,1.000000
8,065_KAN_langstroopBL_09_PL2017,1.000000
8,066_KAN_langstroopBL_10_PL2017,1.000000
8,067_KAN_langevents_06_PL2017,1.000000
8,068_KAN_langevents_07_PL2017,1.000000
8,069_KAN_langevents_10_PL2017,1.000000
8,070_KAN_langevents_11_PL2017,1.000000
8,071_KAN_langstroopBL_12_PL2017,1.000000
8,072_KAN_langstroopBL_13_PL2017,1.000000
8,073_KAN_langstroopBL_14_PL2017,1.000000
8,074_KAN_langstroopBL_15_PL2017,1.000000
8,075_KAN_langmustask_01_PL2017,1.000000
8,076_KAN_langevents_16_PL2017,1.000000
8,076_KAN_langstroopBL_16_PL2017,1.000000
8,077_KAN_langmustask_02_PL2017,1.000000
8,078_KAN_langstroopBL_17_PL2017,1.000000
8,078_KAN_langevents_13_PL2017,1.000000
8,079_KAN_langstroopBL_18_PL2017,1.000000
8,080_KAN_langmustask_03_PL2017,1.000000
8,081_KAN_langstroopBL_19_PL2017,1.000000
8,082_KAN_langmustask_04_PL2017,1.000000
8,083_KAN_langstroopBL_20_PL2017,1.000000
8,084_KAN_syntax_02_PL2017,1.000000
8,084_KAN_langstroopBL_21_PL2017,1.000000
8,085_KAN_langstroopBL_22_PL2017,1.000000
8,085_KAN_stories_02_PL2017,1.000000
8,086_KAN_langstroopBL_23_PL2017,1.000000
8,087_KAN_langevents_12_PL2017,1.000000
8,088_KAN_stories_04_PL2017,1.000000
8,088_KAN_langevents_14_PL2017,1.000000
8,088_KAN_syntax_01_PL2017,1.000000
8,089_KAN_langevents_15_PL2017,1.000000
8,090_KAN_stories_01_PL2017,1.000000
8,092_KAN_syntax_03_PL2017,1.000000
8,095_KAN_syntax_04_PL2017,1.000000
8,096_KAN_syntax_06_PL2017,1.000000
8,097_KAN_syntax_09_PL2017,1.000000
8,098_KAN_stories_03_PL2017,1.000000
8,099_KAN_syntax_10_PL2017,1.000000
8,100_KAN_syntax_11_PL2017,1.000000
8,101_KAN_lingviol_09_PL2017,1.000000
8,101_KAN_syntax_13_PL2017,1.000000
8,103_KAN_lingviol_01_PL2017,1.000000
8,104_KAN_domspec_16_PL2017,1.000000
8,105_KAN_domspec_17_PL2017,1.000000
8,106_domspec_18_PL2017,1.000000
8,107_KAN_lingviol_04_PL2017,1.000000
8,108_KAN_domspec_19_PL2017,1.000000
8,109_KAN_lingviol_05_PL2017,1.000000
8,110_KAN_lingviol_07_PL2017,1.000000
8,111_KAN_lingviol_08_PL2017,1.000000
8,072_KAN_prod_02_PL2017,1.000000
8,072_KAN_syntshapes_11_PL2017,1.000000
8,112_KAN_stories_06_PL2017,1.000000
8,114_KAN_stories_08_PL2017,1.000000
8,118_KAN_syntshapes_03_PL2017,1.000000
8,119_KAN_syntshapes_04_PL2017,1.000000
8,123_KAN_syntshapes_06_PL2017,1.000000
8,130_KAN_syntshapes_10_PL2017,1.000000
8,131_KAN_syntshapes_12_PL2017,1.000000
8,146_KAN_stories_11_PL2017,1.000000
8,153_KAN_stories_14_PL2017,1.000000
8,157_KAN_events2_01_PL2017,1.000000
8,113_KAN_stories_07_PL2017,1.000000
8,116_KAN_langsyntaxshapes_01_PL2017,1.000000
8,117_KAN_langsyntaxshapes_02_PL2017,1.000000
8,126_KAN_langsyntaxshapes_07_PL2017,1.000000
8,129_KAN_langsyntaxshapes_09_PL2017,1.000000
8,132_KAN_langsyntaxshapes_13_PL2017,1.000000
8,122_KAN_langsyntaxshapes_05_PL2017,1.000000
8,127_KAN_langsyntaxshapes_08_PL2017,1.000000
8,127_KAN_prod_03_PL2017,1.000000
8,132_KAN_stories_10_PL2017,1.000000
8,145_KAN_stories_09_PL2017,1.000000
8,149_KAN_parametric_05_PL2017,1.000000
8,152_KAN_stories_13_PL2017,1.000000
9,017_domspec_09_PL2017,1.000000
9,019_KAN_langevents_08_PL2017,1.000000
9,019_KAN_langmus_05_PL2017,1.000000
9,019_KAN_domspec_03_PL2017,1.000000
9,021_domspec_10_PL2017,1.000000
9,023_langmus_07_PL2017,1.000000
9,030_KAN_langstroopBL_11_PL2017,1.000000
9,034_domspec_01_PL2017,1.000000
9,035_domspec_04_PL2017,1.000000
9,036_KAN_domspec_05_PL2017,1.000000
9,037_domspec_06_PL2017,1.000000
9,038_domspec_07_PL2017,1.000000
9,039_domspec_08_PL2017,1.000000
9,040_domspec_11_PL2017,1.000000
9,040_KAN_langevents_01_PL2017,1.000000
9,040_KAN_langstroop_05_PL2017,1.000000
9,041_KAN_domspec_12_PL2017,1.000000
9,042_domspec_13_PL2017,1.000000
9,043_langmus_01_PL2017,1.000000
9,044_langmus_02_PL2017,1.000000
9,045_langmus_06_PL2017,1.000000
9,046_KAN_langmus_08_PL2017,1.000000
9,046_KAN_langstroop_01_PL2017,1.000000
9,047_KAN_syntax_12_PL2017,1.000000
9,047_langmus_09_PL2017,1.000000
9,048_KAN_syntax_08_PL2017,1.000000
9,048_langmus_10_PL2017,1.000000
9,049_KAN_langmus_11_PL2017,1.000000
9,050_KAN_langmus_12_PL2017,1.000000
9,050_KAN_syntax_05_PL2017,1.000000
9,051_langmus_13_PL2017,1.000000
9,052_langmus_14_PL2017,1.000000
9,054_KAN_langstroop_02_PL2017,1.000000
9,056_KAN_langstroop_04_PL2017,1.000000
9,056_KAN_langevents_05_PL2017,1.000000
9,057_KAN_langevents_02_PL2017,1.000000
9,058_domspec_14_PL2017,1.000000
9,059_KAN_langevents_04_PL2017,1.000000
9,060_domspec_15_PL2017,1.000000
9,061_KAN_lingviol_02_PL2017,1.000000
9,061_KAN_stories_05_PL2017,1.000000
9,061_KAN_syntax_07_PL2017,1.000000
9,061_KAN_langstroopBL_05_PL2017,1.000000
9,062_KAN_langstroopBL_06_PL2017,1.000000
9,063_KAN_langstroopBL_07_PL2017,1.000000
9,064_KAN_langstroopBL_08_PL2017,1.000000
9,065_KAN_langstroopBL_09_PL2017,1.000000
9,066_KAN_langstroopBL_10_PL2017,1.000000
9,067_KAN_langevents_06_PL2017,1.000000
9,068_KAN_langevents_07_PL2017,1.000000
9,069_KAN_langevents_10_PL2017,1.000000
9,070_KAN_langevents_11_PL2017,1.000000
9,071_KAN_langstroopBL_12_PL2017,1.000000
9,072_KAN_langstroopBL_13_PL2017,1.000000
9,073_KAN_langstroopBL_14_PL2017,1.000000
9,074_KAN_langstroopBL_15_PL2017,1.000000
9,075_KAN_langmustask_01_PL2017,1.000000
9,076_KAN_langevents_16_PL2017,1.000000
9,076_KAN_langstroopBL_16_PL2017,1.000000
9,077_KAN_langmustask_02_PL2017,1.000000
9,078_KAN_langstroopBL_17_PL2017,1.000000
9,078_KAN_langevents_13_PL2017,1.000000
9,079_KAN_langstroopBL_18_PL2017,1.000000
9,080_KAN_langmustask_03_PL2017,1.000000
9,081_KAN_langstroopBL_19_PL2017,1.000000
9,082_KAN_langmustask_04_PL2017,1.000000
9,083_KAN_langstroopBL_20_PL2017,1.000000
9,084_KAN_syntax_02_PL2017,1.000000
9,084_KAN_langstroopBL_21_PL2017,1.000000
9,085_KAN_langstroopBL_22_PL2017,1.000000
9,085_KAN_stories_02_PL2017,1.000000
9,086_KAN_langstroopBL_23_PL2017,1.000000
9,087_KAN_langevents_12_PL2017,1.000000
9,088_KAN_stories_04_PL2017,1.000000
9,088_KAN_langevents_14_PL2017,1.000000
9,088_KAN_syntax_01_PL2017,1.000000
9,089_KAN_langevents_15_PL2017,1.000000
9,090_KAN_stories_01_PL2017,1.000000
9,092_KAN_syntax_03_PL2017,1.000000
9,095_KAN_syntax_04_PL2017,1.000000
9,096_KAN_syntax_06_PL2017,1.000000
9,097_KAN_syntax_09_PL2017,1.000000
9,098_KAN_stories_03_PL2017,1.000000
9,099_KAN_syntax_10_PL2017,1.000000
9,100_KAN_syntax_11_PL2017,1.000000
9,101_KAN_lingviol_09_PL2017,1.000000
9,101_KAN_syntax_13_PL2017,1.000000
9,103_KAN_lingviol_01_PL2017,1.000000
9,104_KAN_domspec_16_PL2017,1.000000
9,105_KAN_domspec_17_PL2017,1.000000
9,106_domspec_18_PL2017,1.000000
9,107_KAN_lingviol_04_PL2017,1.000000
9,108_KAN_domspec_19_PL2017,1.000000
9,109_KAN_lingviol_05_PL2017,1.000000
9,110_KAN_lingviol_07_PL2017,1.000000
9,111_KAN_lingviol_08_PL2017,1.000000
9,072_KAN_prod_02_PL2017,1.000000
9,072_KAN_syntshapes_11_PL2017,1.000000
9,112_KAN_stories_06_PL2017,1.000000
9,114_KAN_stories_08_PL2017,1.000000
9,118_KAN_syntshapes_03_PL2017,1.000000
9,119_KAN_syntshapes_04_PL2017,1.000000
9,123_KAN_syntshapes_06_PL2017,1.000000
9,130_KAN_syntshapes_10_PL2017,1.000000
9,131_KAN_syntshapes_12_PL2017,1.000000
9,146_KAN_stories_11_PL2017,1.000000
9,153_KAN_stories_14_PL2017,1.000000
9,157_KAN_events2_01_PL2017,1.000000
9,113_KAN_stories_07_PL2017,1.000000
9,116_KAN_langsyntaxshapes_01_PL2017,1.000000
9,117_KAN_langsyntaxshapes_02_PL2017,1.000000
9,126_KAN_langsyntaxshapes_07_PL2017,1.000000
9,129_KAN_langsyntaxshapes_09_PL2017,1.000000
9,132_KAN_langsyntaxshapes_13_PL2017,1.000000
9,122_KAN_langsyntaxshapes_05_PL2017,1.000000
9,127_KAN_langsyntaxshapes_08_PL2017,1.000000
9,127_KAN_prod_03_PL2017,1.000000
9,132_KAN_stories_10_PL2017,1.000000
9,145_KAN_stories_09_PL2017,1.000000
9,149_KAN_parametric_05_PL2017,1.000000
9,152_KAN_stories_13_PL2017,1.000000
10,017_domspec_09_PL2017,1.000000
10,019_KAN_langevents_08_PL2017,1.000000
10,019_KAN_langmus_05_PL2017,1.000000
10,019_KAN_domspec_03_PL2017,1.000000
10,021_domspec_10_PL2017,1.000000
10,023_langmus_07_PL2017,1.000000
10,030_KAN_langstroopBL_11_PL2017,1.000000
10,034_domspec_01_PL2017,1.000000
10,035_domspec_04_PL2017,1.000000
10,036_KAN_domspec_05_PL2017,1.000000
10,037_domspec_06_PL2017,1.000000
10,038_domspec_07_PL2017,1.000000
10,039_domspec_08_PL2017,1.000000
10,040_domspec_11_PL2017,1.000000
10,040_KAN_langevents_01_PL2017,1.000000
10,040_KAN_langstroop_05_PL2017,1.000000
10,041_KAN_domspec_12_PL2017,1.000000
10,042_domspec_13_PL2017,1.000000
10,043_langmus_01_PL2017,1.000000
10,044_langmus_02_PL2017,1.000000
10,045_langmus_06_PL2017,1.000000
10,046_KAN_langmus_08_PL2017,1.000000
10,046_KAN_langstroop_01_PL2017,1.000000
10,047_KAN_syntax_12_PL2017,1.000000
10,047_langmus_09_PL2017,1.000000
10,048_KAN_syntax_08_PL2017,1.000000
10,048_langmus_10_PL2017,1.000000
10,049_KAN_langmus_11_PL2017,1.000000
10,050_KAN_langmus_12_PL2017,1.000000
10,050_KAN_syntax_05_PL2017,1.000000
10,051_langmus_13_PL2017,1.000000
10,052_langmus_14_PL2017,1.000000
10,054_KAN_langstroop_02_PL2017,1.000000
10,056_KAN_langstroop_04_PL2017,1.000000
10,056_KAN_langevents_05_PL2017,1.000000
10,057_KAN_langevents_02_PL2017,1.000000
10,058_domspec_14_PL2017,1.000000
10,059_KAN_langevents_04_PL2017,1.000000
10,060_domspec_15_PL2017,1.000000
10,061_KAN_lingviol_02_PL2017,1.000000
10,061_KAN_stories_05_PL2017,1.000000
10,061_KAN_syntax_07_PL2017,1.000000
10,061_KAN_langstroopBL_05_PL2017,1.000000
10,062_KAN_langstroopBL_06_PL2017,1.000000
10,063_KAN_langstroopBL_07_PL2017,1.000000
10,064_KAN_langstroopBL_08_PL2017,1.000000
10,065_KAN_langstroopBL_09_PL2017,1.000000
10,066_KAN_langstroopBL_10_PL2017,1.000000
10,067_KAN_langevents_06_PL2017,1.000000
10,068_KAN_langevents_07_PL2017,1.000000
10,069_KAN_langevents_10_PL2017,1.000000
10,070_KAN_langevents_11_PL2017,1.000000
10,071_KAN_langstroopBL_12_PL2017,1.000000
10,072_KAN_langstroopBL_13_PL2017,1.000000
10,073_KAN_langstroopBL_14_PL2017,1.000000
10,074_KAN_langstroopBL_15_PL2017,1.000000
10,075_KAN_langmustask_01_PL2017,1.000000
10,076_KAN_langevents_16_PL2017,1.000000
10,076_KAN_langstroopBL_16_PL2017,1.000000
10,077_KAN_langmustask_02_PL2017,1.000000
10,078_KAN_langstroopBL_17_PL2017,1.000000
10,078_KAN_langevents_13_PL2017,1.000000
10,079_KAN_langstroopBL_18_PL2017,1.000000
10,080_KAN_langmustask_03_PL2017,1.000000
