subject,index,weight,i,j,k,x(mm),y(mm),z(mm)
3,322399,0.3333,77,55,33,-62,-18,-8
3,322429,0.3333,16,56,33,60,-16,-8
3,322430,0.3333,17,56,33,58,-16,-8
3,322431,1.0000,18,56,33,56,-16,-8
3,322432,0.6667,19,56,33,54,-16,-8
3,322433,0.3333,20,56,33,52,-16,-8
3,322484,0.3333,71,56,33,-50,-16,-8
3,322485,1.0000,72,56,33,-52,-16,-8
3,322486,1.0000,73,56,33,-54,-16,-8
3,322487,1.0000,74,56,33,-56,-16,-8
3,322488,1.0000,75,56,33,-58,-16,-8
3,322489,1.0000,76,56,33,-60,-16,-8
3,322520,0.3333,16,57,33,60,-14,-8
3,322521,1.0000,17,57,33,58,-14,-8
3,322522,1.0000,18,57,33,56,-14,-8
3,322523,0.3333,19,57,33,54,-14,-8
3,322576,0.6667,72,57,33,-52,-14,-8
3,322577,1.0000,73,57,33,-54,-14,-8
3,322578,1.0000,74,57,33,-56,-14,-8
3,322579,1.0000,75,57,33,-58,-14,-8
3,322580,1.0000,76,57,33,-60,-14,-8
3,322581,1.0000,77,57,33,-62,-14,-8
3,322582,0.6667,78,57,33,-64,-14,-8
3,322609,0.6667,14,58,33,64,-12,-8
3,322610,1.0000,15,58,33,62,-12,-8
3,322611,1.0000,16,58,33,60,-12,-8
3,322612,1.0000,17,58,33,58,-12,-8
3,322613,1.0000,18,58,33,56,-12,-8
3,322669,1.0000,74,58,33,-56,-12,-8
3,322670,1.0000,75,58,33,-58,-12,-8
3,322671,1.0000,76,58,33,-60,-12,-8
3,322672,1.0000,77,58,33,-62,-12,-8
3,322673,1.0000,78,58,33,-64,-12,-8
3,322700,0.3333,14,59,33,64,-10,-8
3,322701,1.0000,15,59,33,62,-10,-8
3,322702,1.0000,16,59,33,60,-10,-8
3,322703,1.0000,17,59,33,58,-10,-8
3,322704,0.3333,18,59,33,56,-10,-8
3,322761,0.3333,75,59,33,-58,-10,-8
3,322762,1.0000,76,59,33,-60,-10,-8
3,322763,1.0000,77,59,33,-62,-10,-8
3,322764,0.3333,78,59,33,-64,-10,-8
3,322792,0.6667,15,60,33,62,-8,-8
3,322793,1.0000,16,60,33,60,-8,-8
3,322794,0.3333,17,60,33,58,-8,-8
3,322854,0.3333,77,60,33,-62,-8,-8
3,322883,0.3333,15,61,33,62,-6,-8
3,322945,0.3333,77,61,33,-62,-6,-8
3,323123,0.3333,73,63,33,-54,-2,-8
3,323213,0.3333,72,64,33,-52,0,-8
3,323214,0.3333,73,64,33,-54,0,-8
3,323982,0.6667,22,73,33,48,18,-8
3,324073,0.3333,22,74,33,48,20,-8
3,324075,0.6667,24,74,33,44,20,-8
3,324119,0.6667,68,74,33,-44,20,-8
3,324120,0.6667,69,74,33,-46,20,-8
3,324163,0.3333,21,75,33,50,22,-8
3,324164,0.3333,22,75,33,48,22,-8
3,324167,0.3333,25,75,33,42,22,-8
3,324209,0.6667,67,75,33,-42,22,-8
3,324210,0.3333,68,75,33,-44,22,-8
3,324258,0.3333,25,76,33,42,24,-8
3,324300,0.3333,67,76,33,-42,24,-8
3,324390,0.6667,66,77,33,-40,26,-8
3,324391,0.6667,67,77,33,-42,26,-8
3,324481,0.6667,66,78,33,-40,28,-8
3,324482,0.6667,67,78,33,-42,28,-8
3,324532,0.3333,26,79,33,40,30,-8
3,324572,0.6667,66,79,33,-40,30,-8
3,324573,0.6667,67,79,33,-42,30,-8
3,324664,0.6667,67,80,33,-42,32,-8
3,330621,0.3333,18,37,34,56,-54,-6
3,330677,0.3333,74,37,34,-56,-54,-6
3,330678,0.3333,75,37,34,-58,-54,-6
3,330712,0.3333,18,38,34,56,-52,-6
3,330713,0.3333,19,38,34,54,-52,-6
3,330767,0.6667,73,38,34,-54,-52,-6
3,330768,0.3333,74,38,34,-56,-52,-6
3,330769,0.3333,75,38,34,-58,-52,-6
3,330803,0.3333,18,39,34,56,-50,-6
3,330804,0.3333,19,39,34,54,-50,-6
3,330805,0.3333,20,39,34,52,-50,-6
3,330857,0.6667,72,39,34,-52,-50,-6
3,330858,0.3333,73,39,34,-54,-50,-6
3,330859,0.3333,74,39,34,-56,-50,-6
3,330894,0.3333,18,40,34,56,-48,-6
3,330895,0.3333,19,40,34,54,-48,-6
