ROI,Subject,Effect, LocalizerSize,EffectSize
3,024_SWJNaudio_08_PL2017,S, 46,1.942123
3,024_SWJNaudio_08_PL2017,W, 46,2.347074
3,024_SWJNaudio_08_PL2017,J, 46,2.521853
3,024_SWJNaudio_08_PL2017,N, 46,2.179597
3,024_SWJNV2_13_PL2017,S, 46,0.912402
3,024_SWJNV2_13_PL2017,W, 46,0.820894
3,024_SWJNV2_13_PL2017,J, 46,0.841135
3,024_SWJNV2_13_PL2017,N, 46,0.458167
3,025_SWJNV2_15_PL2017,S, 46,1.461590
3,025_SWJNV2_15_PL2017,W, 46,1.083362
3,025_SWJNV2_15_PL2017,J, 46,0.808845
3,025_SWJNV2_15_PL2017,N, 46,0.772265
3,026_SWJNaudio_11_PL2017,S, 46,0.341279
3,026_SWJNaudio_11_PL2017,W, 46,0.490675
3,026_SWJNaudio_11_PL2017,J, 46,0.395785
3,026_SWJNaudio_11_PL2017,N, 46,0.522403
3,027_SWJNaudio_12_PL2017,S, 46,2.078383
3,027_SWJNaudio_12_PL2017,W, 46,1.536004
3,027_SWJNaudio_12_PL2017,J, 46,1.243995
3,027_SWJNaudio_12_PL2017,N, 46,1.203298
3,028_SWJNaudio_13_PL2017,S, 46,2.011800
3,028_SWJNaudio_13_PL2017,W, 46,0.989207
3,028_SWJNaudio_13_PL2017,J, 46,0.890849
3,028_SWJNaudio_13_PL2017,N, 46,0.825801
3,029_SWJNaudio_14_PL2017,S, 46,0.174713
3,029_SWJNaudio_14_PL2017,W, 46,0.315810
3,029_SWJNaudio_14_PL2017,J, 46,-0.113432
3,029_SWJNaudio_14_PL2017,N, 46,0.013337
3,030_SWJNaudio_15_PL2017,S, 46,1.527543
3,030_SWJNaudio_15_PL2017,W, 46,0.964761
3,030_SWJNaudio_15_PL2017,J, 46,0.757327
3,030_SWJNaudio_15_PL2017,N, 46,0.615419
3,031_SWJNaudio_16_PL2017,S, 46,2.585698
3,031_SWJNaudio_16_PL2017,W, 46,2.376590
3,031_SWJNaudio_16_PL2017,J, 46,1.941934
3,031_SWJNaudio_16_PL2017,N, 46,2.044447
3,032_SWJNaudio_17_PL2017,S, 46,1.101332
3,032_SWJNaudio_17_PL2017,W, 46,0.680226
3,032_SWJNaudio_17_PL2017,J, 46,0.474918
3,032_SWJNaudio_17_PL2017,N, 46,0.487255
3,033_SWJNaudio_18_PL2017,S, 46,0.820977
3,033_SWJNaudio_18_PL2017,W, 46,0.945233
3,033_SWJNaudio_18_PL2017,J, 46,0.643169
3,033_SWJNaudio_18_PL2017,N, 46,0.621418
3,001_SWJN_01_PL2017,S, 46,3.362939
3,001_SWJN_01_PL2017,W, 46,3.174665
3,001_SWJN_01_PL2017,J, 46,2.670450
3,001_SWJN_01_PL2017,N, 46,2.475693
3,002_SWJN_05_PL2017,S, 46,0.849435
3,002_SWJN_05_PL2017,W, 46,0.881893
3,002_SWJN_05_PL2017,J, 46,1.132482
3,002_SWJN_05_PL2017,N, 46,0.704217
3,003_SWJN_07_PL2017,S, 46,0.591366
3,003_SWJN_07_PL2017,W, 46,0.319582
3,003_SWJN_07_PL2017,J, 46,0.375469
3,003_SWJN_07_PL2017,N, 46,0.213577
3,004_SWJN_09_PL2017,S, 46,1.969157
3,004_SWJN_09_PL2017,W, 46,1.271290
3,004_SWJN_09_PL2017,J, 46,1.275425
3,004_SWJN_09_PL2017,N, 46,1.143657
3,005_SWJN_11_PL2017,S, 46,3.080997
3,005_SWJN_11_PL2017,W, 46,1.916206
3,005_SWJN_11_PL2017,J, 46,2.030576
3,005_SWJN_11_PL2017,N, 46,1.268963
3,006_SWJN_12_PL2017,S, 46,2.266349
3,006_SWJN_12_PL2017,W, 46,0.519734
3,006_SWJN_12_PL2017,J, 46,0.540587
